"ExpName"	"Trial"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"	"Choice1"	"Choice2"	"reward"	"transition"	"Time"	"subjID"
"InstructionMarkovVideoG"	106	1	0	0	0.29753	0.67023	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	107	1	1	1	0.347265	0.47336	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	108	1	1	1	0.37983	0.55795	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	109	1	1	1	0.35185	0.556835	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	110	1	1	1	0.30488	0.517045	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	111	1	1	1	0.36351	0.45269	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	112	1	0	1	0.323865	0.42662	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	113	1	0	1	0.293125	0.53701	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	114	1	0	1	0.38178	0.37767	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	115	1	0	1	0.28717	1.31955	"e"	"e"	0	0	1	298
"InstructionMarkovVideoG"	116	1	0	0	0.319545	1.34569	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	117	1	1	1	0.381555	0.65867	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	118	1	1	1	0.28388	0.545515	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	120	1	0	0	0.32425	0.685265	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	121	1	1	1	0.399085	0.67256	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	122	1	1	1	0.309615	0.509775	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	123	1	0	1	0.224165	0.63279	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	124	1	1	1	0.339755	0.563145	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	125	1	1	1	0.31487	0.830995	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	126	1	1	0	0.32789	0.836975	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	127	1	1	1	0.33705	0.5088	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	128	1	1	0	0.295165	0.954435	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	129	1	0	0	0.31493	0.546085	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	130	1	0	1	0.4052	0.67315	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	131	1	1	1	0.453355	0.71215	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	132	1	0	1	0.32919	0.854295	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	133	1	1	1	0.35293	0.749945	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	134	1	0	0	0.286915	1.05736	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	135	1	0	0	0.33472	0.675485	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	136	1	0	1	0.368165	0.72499	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	137	1	1	1	0.317635	0.97996	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	138	1	0	1	0.312155	0.872275	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	139	1	1	1	0.36701	0.68159	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	140	1	1	1	0.340035	0.645045	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	141	1	1	1	0.494615	0.484775	"e"	"e"	1	0	1	298
"InstructionMarkovVideoG"	142	1	1	0	0.335445	1.394215	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	143	1	0	1	0.325565	1.03054	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	144	1	0	0	0.35429	0.62177	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	145	1	0	1	0.312765	0.705375	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	146	1	1	1	0.285295	0.9237	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	147	0	1	0	1.02383	0.76564	"i"	"e"	0	0	1	298
"InstructionMarkovVideoG"	148	1	0	0	0.394335	1.39528	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	149	1	0	1	0.319895	1.04704	"i"	"e"	1	0	1	298
"InstructionMarkovVideoG"	150	1	1	0	0.49479	0.95898	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	151	1	0	1	0.343465	0.848525	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	152	0	1	1	0.406295	0.931485	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	153	1	1	0	0.601565	0.586125	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	154	0	0	1	0.38053	0.845945	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	155	0	1	1	0.317635	1.375975	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	156	0	0	0	0.32237	0.697905	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	157	1	0	1	0.315695	0.73637	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	158	1	1	1	0.36227	0.83618	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	159	1	0	1	0.36269	0.535665	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	160	1	1	1	0.368195	0.515445	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	161	1	0	1	0.209735	1.19988	"i"	"e"	1	0	1	298
"InstructionMarkovVideoG"	162	1	1	0	0.32768	1.399655	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	163	1	0	1	0.302875	0.70946	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	164	1	0	1	0.3704	0.773045	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	165	1	1	1	0.40734	0.922115	"i"	"e"	1	0	1	298
"InstructionMarkovVideoG"	166	0	1	0	0.33221	0.623965	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	167	1	1	1	0.338645	1.050155	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	168	0	0	0	0.219425	1.66053	"i"	"e"	1	0	1	298
"InstructionMarkovVideoG"	169	1	1	0	0.334645	0.861095	"i"	"e"	1	1	1	298
"InstructionMarkovVideoG"	170	1	1	1	0.34829	1.27368	"i"	"e"	1	0	1	298
"InstructionMarkovVideoG"	171	1	1	0	0.326575	0.64062	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	172	0	1	1	0.3311	0.655615	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	173	0	1	1	0.35016	0.823425	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	174	0	0	1	0.29653	0.96021	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	175	1	0	0	0.29624	0.58448	"e"	"i"	0	0	1	298
"InstructionMarkovVideoG"	176	1	0	0	0.325805	0.70036	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	177	1	1	1	0.32909	0.821525	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	178	1	0	1	0.32474	0.72304	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	179	1	0	1	0.31591	0.47722	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	180	1	1	1	0.332155	0.792385	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	181	1	0	1	0.325295	0.35127	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	182	1	1	1	0.329435	0.45558	"e"	"e"	1	0	1	298
"InstructionMarkovVideoG"	183	1	1	0	0.3105	0.710095	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	184	1	1	1	0.29333	0.69665	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	185	1	1	1	0.31845	0.735485	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	186	1	1	0	0.13806	0.719705	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	187	1	1	1	0.32691	0.73319	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	188	1	0	1	0.333875	0.83734	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	189	1	1	0	0.328465	0.77455	"e"	"e"	1	1	1	298
"InstructionMarkovVideoG"	190	1	1	1	0.549815	0.49067	"e"	"e"	0	1	1	298
"InstructionMarkovVideoG"	191	1	0	1	0.332885	0.697055	"e"	"i"	1	0	1	298
"InstructionMarkovVideoG"	192	0	1	0	0.28581	0.82036	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	193	1	1	1	0.3731	1.03313	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	194	1	0	1	0.26615	0.439555	"i"	"i"	0	0	1	298
"InstructionMarkovVideoG"	195	1	0	0	0.3427	0.722125	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	196	1	1	1	0.363295	0.595235	"i"	"e"	0	0	1	298
"InstructionMarkovVideoG"	197	1	0	0	0.32178	1.13153	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	198	1	1	1	0.40276	0.691835	"i"	"e"	1	0	1	298
"InstructionMarkovVideoG"	199	1	1	0	0.32664	1.30999	"i"	"i"	1	1	1	298
"InstructionMarkovVideoG"	200	1	1	1	0.36982	0.699425	"i"	"i"	0	1	1	298
"InstructionMarkovVideoG"	11	1	1	1	0.27022	0.43493	"e"	"e"	1	0	1	299
"InstructionMarkovVideoG"	12	1	1	0	0.376545	0.64976	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	13	1	1	1	0.278275	0.508055	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	14	1	1	1	0.3	0.77728	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	15	1	0	0	0.295245	0.621065	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	16	1	1	1	0.250595	0.6296	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	17	1	1	1	0.30398	0.34107	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	18	1	1	1	0.250485	0.31963	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	19	1	1	1	0.26369	0.322785	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	20	1	1	1	0.279025	0.33335	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	21	1	1	1	0.275705	0.43296	"e"	"i"	0	1	1	299
"InstructionMarkovVideoG"	22	1	0	1	0.014845	0.432365	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	23	1	1	1	0.322875	0.47078	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	24	0	0	0	0.269475	0.49636	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	25	0	1	0	0.22355	0.572355	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	26	0	0	1	0.292355	1.13377	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	27	1	0	0	0.40535	0.46896	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	28	1	1	1	0.56755	0.819445	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	29	0	0	1	0.356405	0.440015	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	30	1	0	0	0.32926	0.69328	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	31	0	0	0	0.252365	0.486215	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	32	1	1	1	0.562265	0.700705	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	33	0	0	1	0.35798	0.45711	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	34	0	1	1	0.20284	0.37507	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	35	0	0	1	0.21787	0.39084	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	36	0	0	1	0.296465	0.29262	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	37	1	0	1	0.03988	0.744425	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	38	1	1	1	0.302445	0.67568	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	39	1	1	0	0.30102	0.38618	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	40	1	1	1	0.32794	0.459565	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	41	1	1	0	0.287105	0.418525	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	42	1	1	1	0.2769	0.367215	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	43	1	0	1	0.260575	0.36346	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	44	0	0	0	0.3063	0.476305	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	45	0	0	1	0.25104	0.40021	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	46	1	0	1	0.29297	0.409925	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	47	1	1	0	0.23671	0.32483	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	48	1	1	1	0.254055	0.331595	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	49	0	1	0	0.219785	0.45074	"e"	"i"	1	0	1	299
"InstructionMarkovVideoG"	50	0	1	0	0.26123	0.334135	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	51	0	0	1	0.2943	0.460565	"e"	"e"	1	0	1	299
"InstructionMarkovVideoG"	52	1	1	0	0.27082	0.414945	"e"	"e"	1	0	1	299
"InstructionMarkovVideoG"	53	1	1	0	0.36072	0.619475	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	54	1	1	1	0.36032	0.39536	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	55	0	1	1	0.30035	0.359175	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	56	1	0	0	0.30269	0.512275	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	57	1	1	1	0.26975	0.50367	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	58	1	0	1	0.27956	0.734705	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	59	1	0	1	0.24505	0.51279	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	60	0	0	1	0.300375	0.49862	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	61	0	0	1	0.243085	0.54249	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	62	0	0	1	0.16575	0.44919	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	63	0	0	1	0.470635	0.42079	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	64	1	0	1	0.2978	0.564885	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	65	1	1	0	0.379655	0.75201	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	66	0	0	1	0.326735	0.559435	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	67	0	0	1	0.440905	0.80964	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	68	1	0	0	0.362095	1.166925	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	69	1	0	1	0.261805	0.66751	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	70	1	1	1	0.231455	0.407085	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	71	1	0	1	0.03354	0.66174	"i"	"i"	0	0	1	299
"InstructionMarkovVideoG"	72	0	0	0	0.14285	0.650235	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	73	0	0	0	0.27471	0.561375	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	74	1	0	0	0.285695	0.7193	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	75	1	1	1	0.344115	0.495395	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	76	1	0	1	0.652335	0.482645	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	77	1	0	1	0.136165	0.41687	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	78	1	0	1	0.14531	0.49599	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	79	0	1	0	0.25692	0.359805	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	80	1	1	1	0.286565	0.33271	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	81	1	0	0	0.091945	0.281545	"e"	"i"	0	1	1	299
"InstructionMarkovVideoG"	82	0	0	1	0.03444	0.313055	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	83	1	1	1	0.55519	0.45296	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	84	1	1	1	0.251215	0.08035	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	85	1	1	0	0.28853	0.905365	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	86	1	0	1	0.356715	0.31496	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	87	1	0	1	0.51505	0.511805	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	88	1	0	1	0.287055	0.44382	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	89	1	1	1	0.295115	0.463195	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	90	1	1	1	0.3049	0.39172	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	91	1	1	1	0.28608	0.44779	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	92	0	0	1	0.27056	0.46648	"e"	"e"	1	0	1	299
"InstructionMarkovVideoG"	93	0	1	0	0.284525	0.38542	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	94	1	1	0	0.29463	0.460875	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	95	1	0	0	0.26893	0.34911	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	96	1	1	0	0.302925	0.41649	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	97	1	0	1	0.61329	0.397265	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	98	1	0	1	0.052305	0.435135	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	99	1	1	1	0.356075	0.377085	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	100	1	0	1	0.37181	0.383765	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	101	1	0	0	0.08646	0.531765	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	102	1	0	1	0.003525	0.453255	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	103	1	0	1	0.85139	0.34304	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	104	1	0	0	0.236115	0.35765	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	105	1	0	0	0.02717	0.36955	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	106	1	0	1	0.258805	0.37696	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	107	1	0	1	0.158545	0.346035	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	108	1	1	1	0.268835	0.34238	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	109	1	0	0	0.2693	0.37637	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	110	0	0	1	0.25253	0.369255	"e"	"e"	0	0	1	299
"InstructionMarkovVideoG"	111	1	0	0	0.210595	0.242615	"e"	"i"	0	1	1	299
"InstructionMarkovVideoG"	112	0	0	1	0.026325	1.05014	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	113	1	0	1	0.138735	0.32742	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	114	1	1	0	0.27953	0.30394	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	115	1	0	1	0.31283	0.334795	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	116	1	1	1	0.29391	0.361765	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	117	1	1	0	0.273685	0.35987	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	118	0	0	1	0.301655	0.466355	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	119	1	1	1	0.30959	0.331	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	120	1	1	1	0.274175	0.27983	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	121	1	0	1	0.03457	0.16241	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	122	1	1	1	0.239965	0.31257	"e"	"i"	0	1	1	299
"InstructionMarkovVideoG"	123	0	0	1	0.0481	0.33504	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	124	1	0	1	0.03912	0.33314	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	125	1	0	1	0.670465	0.72548	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	126	1	1	1	0.408885	0.925215	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	127	1	0	1	0.352685	0.71909	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	128	1	1	0	0.404705	0.53896	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	129	1	0	1	0.216415	0.551945	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	130	1	0	1	0.319465	1.111465	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	131	1	0	1	0.44408	0.86065	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	132	1	1	1	0.44715	0.12723	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	133	1	0	1	0.33522	0.113545	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	134	1	1	1	0.068065	0.2085	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	135	1	0	1	0.523335	0.10242	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	136	1	0	0	0.520755	0.13538	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	137	1	1	0	0.293185	0.14402	"i"	"e"	1	0	1	299
"InstructionMarkovVideoG"	138	1	1	0	0.31029	0.04376	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	139	1	1	1	0.336995	0.07202	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	140	1	1	1	0.24691	0.033375	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	141	1	0	1	0.62239	0.75366	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	142	1	1	1	0.08616	0.015505	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	143	1	0	1	0.2704	0.144025	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	144	1	0	0	0.328845	0.250915	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	145	1	1	1	0.32402	0.22322	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	146	1	1	1	0.296505	0.12671	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	147	1	0	1	0.334945	0.064375	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	148	1	0	1	0.32294	0.39631	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	149	0	0	1	0.285205	0.51453	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	150	0	1	1	0.77072	1.04426	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	151	1	0	1	0.49575	1.617805	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	152	0	0	1	0.305725	0.03186	"e"	"i"	1	0	1	299
"InstructionMarkovVideoG"	153	0	1	0	0.31428	0.81733	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	154	0	0	1	0.30792	0.108005	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	155	1	1	1	0.390325	0.82683	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	156	1	1	1	0.26976	0.0578	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	157	1	1	1	0.31112	0.222905	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	158	0	1	1	0.0851	0.001825	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	159	1	0	1	0.301855	0.850345	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	160	0	0	0	0.546415	0.549685	"e"	"i"	0	1	1	299
"InstructionMarkovVideoG"	161	0	0	1	0.334875	0.802	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	162	1	1	0	0.34303	0.541595	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	163	1	1	1	0.281345	0.544905	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	164	1	1	0	0.282985	0.26714	"i"	"e"	0	0	1	299
"InstructionMarkovVideoG"	165	1	0	0	0.43051	0.591495	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	166	0	1	1	0.348025	0.142205	"e"	"e"	0	1	1	299
"InstructionMarkovVideoG"	167	0	0	1	0.300255	0.47244	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	168	1	1	1	0.27709	0.412315	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	169	0	0	1	0.57488	1.59211	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	170	0	1	1	0.419255	0.55954	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	171	1	0	1	0.36484	0.56607	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	172	1	1	1	0.03104	0.687655	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	173	1	0	1	0.3126	0.66108	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	174	1	1	0	0.278865	0.544245	"i"	"i"	0	0	1	299
"InstructionMarkovVideoG"	175	1	0	0	0.25269	0.473925	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	176	1	0	1	0.40358	0.61557	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	177	0	0	1	0.434265	0.56331	"e"	"e"	1	1	1	299
"InstructionMarkovVideoG"	178	0	1	1	0.354165	0.694065	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	179	1	1	0	0.35245	0.592635	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	180	1	0	1	0.33445	0.696055	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	181	1	0	1	0.360545	0.39643	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	182	1	1	1	0.3703	0.548785	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	183	1	0	1	0.416765	0.441495	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	184	1	1	1	0.327395	0.66771	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	185	1	1	1	0.310765	0.39491	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	186	1	1	1	0.350785	0.43495	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	187	1	0	1	0.257135	0.656745	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	188	1	0	1	0.29582	0.541565	"i"	"i"	0	0	1	299
"InstructionMarkovVideoG"	189	1	0	0	0.2685	0.387045	"i"	"i"	0	1	1	299
"InstructionMarkovVideoG"	190	1	0	1	0.341895	0.50705	"i"	"i"	1	0	1	299
"InstructionMarkovVideoG"	191	1	1	0	0.335555	0.46429	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	192	1	1	1	0.32213	0.676905	"i"	"i"	0	0	1	299
"InstructionMarkovVideoG"	193	0	0	0	0.320135	0.50085	"e"	"i"	0	1	1	299
"InstructionMarkovVideoG"	194	1	0	1	0.27711	0.635525	"e"	"i"	1	1	1	299
"InstructionMarkovVideoG"	195	0	1	1	0.310935	0.559805	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	196	1	1	1	0.302835	0.3847	"i"	"e"	0	1	1	299
"InstructionMarkovVideoG"	197	1	0	1	0.290415	0.497445	"i"	"i"	0	0	1	299
"InstructionMarkovVideoG"	198	1	0	0	0.302375	0.12877	"i"	"e"	1	1	1	299
"InstructionMarkovVideoG"	199	1	1	1	0.320595	1.111985	"i"	"i"	1	1	1	299
"InstructionMarkovVideoG"	200	1	1	1	0.31769	0.81756	"i"	"i"	0	1	1	299
