"ExpName"	"Trial"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"	"level1_choice"	"level2_choice"	"reward"	"transition"	"Time"	"subjID"
"InstructionMarkovVideoN"	14	1	-1	1	0.2634	0.3676	1	2	1	1	1	395
"InstructionMarkovVideoN"	15	1	1	1	0.3385	0.3769	1	2	0	1	1	395
"InstructionMarkovVideoN"	16	1	-1	1	0.318	0.3594	1	2	1	1	1	395
"InstructionMarkovVideoN"	17	1	1	1	0.2644	0.3208	1	2	1	1	1	395
"InstructionMarkovVideoN"	18	1	1	1	0.3288	0.3007	1	4	0	0	1	395
"InstructionMarkovVideoN"	19	0	-1	-1	0.2595	0.2759	2	1	0	0	1	395
"InstructionMarkovVideoN"	20	1	-1	-1	0.0522	0.3079	2	3	0	1	1	395
"InstructionMarkovVideoN"	21	1	-1	1	0.267	0.2765	2	1	0	0	1	395
"InstructionMarkovVideoN"	22	1	-1	-1	0.2192	0.2779	2	3	0	1	1	395
"InstructionMarkovVideoN"	23	0	-1	1	0.2855	0.3602	1	2	0	1	1	395
"InstructionMarkovVideoN"	24	1	-1	1	0.3452	0.3835	1	2	0	1	1	395
"InstructionMarkovVideoN"	25	1	-1	1	0.3704	0.3599	1	4	0	0	1	395
"InstructionMarkovVideoN"	26	1	-1	-1	0.3637	0.3182	1	2	0	1	1	395
"InstructionMarkovVideoN"	27	0	-1	1	0.2956	0.3062	2	3	1	1	1	395
"InstructionMarkovVideoN"	28	1	1	1	0.3407	0.2822	2	3	0	1	1	395
"InstructionMarkovVideoN"	29	1	-1	1	0.3215	0.3119	2	1	1	0	1	395
"InstructionMarkovVideoN"	30	1	1	-1	0.271	0.2951	2	3	1	1	1	395
"InstructionMarkovVideoN"	31	1	1	1	0.2846	0.2938	2	3	0	1	1	395
"InstructionMarkovVideoN"	32	1	-1	1	0.2541	0.2941	2	3	0	1	1	395
"InstructionMarkovVideoN"	33	1	-1	1	0.8762	0.0903	2	1	0	0	1	395
"InstructionMarkovVideoN"	34	1	-1	-1	0.7363	0.8022	2	3	1	1	1	395
"InstructionMarkovVideoN"	35	0	1	1	0.2919	0.2988	1	4	0	0	1	395
"InstructionMarkovVideoN"	36	1	-1	-1	0.2283	0.2667	1	2	0	1	1	395
"InstructionMarkovVideoN"	37	1	-1	1	0.0846	0.3113	1	2	1	1	1	395
"InstructionMarkovVideoN"	38	1	1	1	0.0275	0.3028	1	4	0	0	1	395
"InstructionMarkovVideoN"	39	1	-1	-1	0.0864	0.3113	1	4	1	0	1	395
"InstructionMarkovVideoN"	40	1	1	-1	0.1724	0.4247	1	4	0	0	1	395
"InstructionMarkovVideoN"	41	1	-1	-1	0.2843	0.2769	1	2	1	1	1	395
"InstructionMarkovVideoN"	42	1	1	1	0.2959	0.318	1	2	0	1	1	395
"InstructionMarkovVideoN"	43	0	-1	1	0.3262	0.2839	2	3	0	1	1	395
"InstructionMarkovVideoN"	44	0	-1	1	0.3236	0.3139	1	2	1	1	1	395
"InstructionMarkovVideoN"	45	1	1	1	0.3682	0.3928	1	4	1	0	1	395
"InstructionMarkovVideoN"	46	1	1	-1	0.3112	0.3181	1	2	1	1	1	395
"InstructionMarkovVideoN"	47	1	1	1	0.3412	0.331	1	2	1	1	1	395
"InstructionMarkovVideoN"	48	1	1	1	0.3037	0.2631	1	2	0	1	1	395
"InstructionMarkovVideoN"	49	0	-1	1	0.3041	0.2947	2	1	1	0	1	395
"InstructionMarkovVideoN"	50	1	1	-1	0.3532	0.325	2	3	0	1	1	395
"InstructionMarkovVideoN"	51	0	-1	1	0.2796	0.337	1	2	0	1	1	395
"InstructionMarkovVideoN"	52	0	-1	1	0.3107	0.3487	2	3	1	1	1	395
"InstructionMarkovVideoN"	53	1	1	1	0.337	0.2965	2	3	0	1	1	395
"InstructionMarkovVideoN"	54	0	-1	1	0.3666	0.2746	1	2	0	1	1	395
"InstructionMarkovVideoN"	55	0	-1	1	0.3614	0.6648	2	1	0	0	1	395
"InstructionMarkovVideoN"	56	0	-1	-1	0.3109	0.3022	1	2	0	1	1	395
"InstructionMarkovVideoN"	57	1	-1	1	0.3566	0.3136	1	1	1	1	1	395
"InstructionMarkovVideoN"	58	1	1	1	0.1918	0.2835	1	2	0	1	1	395
"InstructionMarkovVideoN"	59	1	-1	1	0.18	0.2763	1	2	0	1	1	395
"InstructionMarkovVideoN"	60	1	-1	1	0.855	0.1519	1	1	0	1	1	395
"InstructionMarkovVideoN"	61	0	-1	1	0.2768	0.3334	2	3	0	1	1	395
"InstructionMarkovVideoN"	62	0	-1	1	0.6444	0.2213	1	1	1	1	1	395
"InstructionMarkovVideoN"	63	0	1	1	0.295	0.3356	2	3	1	1	1	395
"InstructionMarkovVideoN"	64	0	1	1	0.3408	0.3021	1	4	0	0	1	395
"InstructionMarkovVideoN"	65	1	-1	-1	0.0862	0.3664	1	2	0	1	1	395
"InstructionMarkovVideoN"	66	1	-1	1	0.1362	0.2422	1	2	1	1	1	395
"InstructionMarkovVideoN"	67	1	1	1	0.1727	0.1344	1	4	0	0	1	395
"InstructionMarkovVideoN"	68	0	-1	-1	0.5501	0.5776	2	4	0	1	1	395
"InstructionMarkovVideoN"	69	0	-1	1	0.3684	0.2444	1	4	0	0	1	395
"InstructionMarkovVideoN"	70	1	-1	-1	0.3013	0.0652	1	2	1	1	1	395
"InstructionMarkovVideoN"	71	1	1	1	0.6898	0.0453	1	1	0	1	1	395
"InstructionMarkovVideoN"	72	1	-1	1	0.3469	0.0181	1	2	0	1	1	395
"InstructionMarkovVideoN"	73	0	-1	1	0.4846	0.1007	2	4	1	1	1	395
"InstructionMarkovVideoN"	74	0	1	1	0.4676	0.0863	1	1	1	1	1	395
"InstructionMarkovVideoN"	75	0	1	1	0.484	0.083	2	4	1	1	1	395
"InstructionMarkovVideoN"	76	1	1	1	0.4186	0.0326	2	2	1	0	1	395
"InstructionMarkovVideoN"	77	0	1	-1	0.2472	0.0229	1	1	1	1	1	395
"InstructionMarkovVideoN"	78	0	1	1	0.404	0.6313	2	4	0	1	1	395
"InstructionMarkovVideoN"	79	0	-1	1	0.2079	0.0257	1	1	1	1	1	395
"InstructionMarkovVideoN"	80	1	1	1	0.0588	0.6056	1	1	0	1	1	395
"InstructionMarkovVideoN"	81	1	-1	1	0.2949	0.5262	1	1	1	1	1	395
"InstructionMarkovVideoN"	82	1	1	1	0.4015	0.4632	1	1	1	1	1	395
"InstructionMarkovVideoN"	83	1	1	1	0.3193	0.4263	1	1	0	1	1	395
"InstructionMarkovVideoN"	84	0	-1	1	0.151	0.1486	2	2	1	0	1	395
"InstructionMarkovVideoN"	85	1	1	-1	0.5618	0.5467	2	2	1	0	1	395
"InstructionMarkovVideoN"	86	0	1	-1	0.3972	0.5436	1	1	1	1	1	395
"InstructionMarkovVideoN"	87	0	1	1	0.4596	0.4778	2	2	1	0	1	395
"InstructionMarkovVideoN"	88	0	1	-1	0.4944	0.4451	1	1	1	1	1	395
"InstructionMarkovVideoN"	89	0	1	1	0.4027	0.4009	2	4	1	1	1	395
"InstructionMarkovVideoN"	90	1	1	1	0.4374	0.1327	2	4	1	1	1	395
"InstructionMarkovVideoN"	91	1	1	1	0.2439	0.3803	2	2	1	0	1	395
"InstructionMarkovVideoN"	92	1	1	-1	0.4178	0.3862	2	4	1	1	1	395
"InstructionMarkovVideoN"	93	1	1	1	0.4737	0.1349	2	4	0	1	1	395
"InstructionMarkovVideoN"	94	0	-1	1	0.1672	0.1933	1	1	1	1	1	395
"InstructionMarkovVideoN"	95	1	1	1	0.5214	0.3167	1	4	0	0	1	395
"InstructionMarkovVideoN"	96	1	-1	-1	0.3031	0.4262	1	4	1	0	1	395
"InstructionMarkovVideoN"	97	0	1	-1	0.1197	0.011	2	4	1	1	1	395
"InstructionMarkovVideoN"	98	0	1	1	0.328	0.2458	1	2	0	1	1	395
"InstructionMarkovVideoN"	99	1	-1	1	0.0232	0.394	1	1	0	1	1	395
"InstructionMarkovVideoN"	100	1	-1	1	0.2061	0.6475	1	4	0	0	1	395
"InstructionMarkovVideoN"	101	1	-1	-1	0.1765	0.4453	1	3	1	0	1	395
"InstructionMarkovVideoN"	102	0	1	-1	0.237	0.4074	2	4	1	1	1	395
"InstructionMarkovVideoN"	103	0	1	1	0.058	0.3951	1	3	1	0	1	395
"InstructionMarkovVideoN"	104	0	1	-1	0.3013	0.2926	2	4	0	1	1	395
"InstructionMarkovVideoN"	105	1	-1	1	0.4137	0.4147	2	3	1	1	1	395
"InstructionMarkovVideoN"	106	1	1	1	0.1285	0.3194	2	4	1	1	1	395
"InstructionMarkovVideoN"	107	1	1	1	0.325	0.2838	2	3	1	1	1	395
"InstructionMarkovVideoN"	108	0	1	1	0.1802	0.3199	1	3	0	0	1	395
"InstructionMarkovVideoN"	109	0	-1	-1	0.2936	0.7153	2	1	1	0	1	395
"InstructionMarkovVideoN"	110	1	1	-1	0.2274	0.6387	2	1	0	0	1	395
"InstructionMarkovVideoN"	111	1	-1	-1	0.1191	0.6289	2	1	1	0	1	395
"InstructionMarkovVideoN"	112	0	1	-1	0.0359	0.1443	1	1	1	1	1	395
"InstructionMarkovVideoN"	113	1	1	1	0.3824	0.1139	1	1	1	1	1	395
"InstructionMarkovVideoN"	114	0	1	1	0.2557	0.1376	2	4	1	1	1	395
"InstructionMarkovVideoN"	115	1	1	1	0.4079	0.3305	2	3	1	1	1	395
"InstructionMarkovVideoN"	116	1	1	1	0.1771	0.2362	2	4	0	1	1	395
"InstructionMarkovVideoN"	117	1	-1	1	0.2943	0.3175	2	3	1	1	1	395
"InstructionMarkovVideoN"	118	1	1	1	0.4681	0.3872	2	3	0	1	1	395
"InstructionMarkovVideoN"	119	1	-1	1	0.0562	0.4262	2	3	1	1	1	395
"InstructionMarkovVideoN"	120	1	1	1	0.3947	0.3346	2	3	1	1	1	395
"InstructionMarkovVideoN"	121	1	1	1	0.2279	0.348	2	3	0	1	1	395
"InstructionMarkovVideoN"	122	1	-1	1	0.2572	0.411	2	3	0	1	1	395
"InstructionMarkovVideoN"	123	1	-1	1	0.0445	0.303	2	4	1	1	1	395
"InstructionMarkovVideoN"	124	1	1	1	0.2611	0.2426	2	2	0	0	1	395
"InstructionMarkovVideoN"	125	1	-1	-1	0.375	0.2188	2	3	1	1	1	395
"InstructionMarkovVideoN"	126	1	1	1	0.2778	0.1265	2	4	1	1	1	395
"InstructionMarkovVideoN"	127	1	1	1	0.4291	0.2858	2	3	0	1	1	395
"InstructionMarkovVideoN"	128	1	-1	1	0.0854	0.1853	2	2	1	0	1	395
"InstructionMarkovVideoN"	129	1	1	-1	0.3531	0.1813	2	4	1	1	1	395
"InstructionMarkovVideoN"	130	0	1	1	0.3867	0.1968	1	1	0	1	1	395
"InstructionMarkovVideoN"	131	0	-1	1	0.0344	0.3083	2	4	1	1	1	395
"InstructionMarkovVideoN"	132	1	1	1	0.0237	0.2569	2	3	0	1	1	395
"InstructionMarkovVideoN"	133	0	-1	1	0.0539	0.2445	1	3	0	0	1	395
"InstructionMarkovVideoN"	134	0	-1	-1	0.3682	0.4645	2	3	0	1	1	395
"InstructionMarkovVideoN"	135	1	-1	1	0.3872	0.3766	2	3	1	1	1	395
"InstructionMarkovVideoN"	136	1	1	1	0.2344	0.3439	2	3	1	1	1	395
"InstructionMarkovVideoN"	137	1	1	1	0.3113	0.3815	2	1	0	0	1	395
"InstructionMarkovVideoN"	138	1	-1	-1	0.1936	0.3177	2	3	0	1	1	395
"InstructionMarkovVideoN"	139	1	-1	1	0.1849	0.3515	2	3	1	1	1	395
"InstructionMarkovVideoN"	140	1	1	1	0.2442	0.3188	2	3	0	1	1	395
"InstructionMarkovVideoN"	141	1	-1	1	0.1529	0.261	2	3	1	1	1	395
"InstructionMarkovVideoN"	142	1	1	1	0.1218	0.2648	2	3	0	1	1	395
"InstructionMarkovVideoN"	143	1	-1	1	0.1136	0.2081	2	3	0	1	1	395
"InstructionMarkovVideoN"	144	1	-1	1	0.1547	0.1664	2	4	1	1	1	395
"InstructionMarkovVideoN"	145	0	1	1	0.1648	0.2722	1	1	1	1	1	395
"InstructionMarkovVideoN"	146	0	1	1	0.2976	0.1925	2	2	0	0	1	395
"InstructionMarkovVideoN"	147	0	-1	-1	0.2038	0.1336	1	3	1	0	1	395
"InstructionMarkovVideoN"	148	0	1	-1	0.0845	0.195	2	1	1	0	1	395
"InstructionMarkovVideoN"	149	1	1	-1	0.047	0.1597	2	4	0	1	1	395
"InstructionMarkovVideoN"	150	0	-1	1	0.3678	0.1597	1	1	1	1	1	395
"InstructionMarkovVideoN"	151	0	1	1	0.1716	0.1206	2	4	0	1	1	395
"InstructionMarkovVideoN"	152	1	-1	1	0.0862	0.3609	2	4	1	1	1	395
"InstructionMarkovVideoN"	153	0	1	1	0.1223	0.1835	1	1	1	1	1	395
"InstructionMarkovVideoN"	154	1	1	1	0.2282	0.1083	1	1	1	1	1	395
"InstructionMarkovVideoN"	155	1	1	1	0.2206	0.3109	1	1	0	1	1	395
"InstructionMarkovVideoN"	156	0	-1	1	0.2851	0.2282	2	3	0	1	1	395
"InstructionMarkovVideoN"	157	1	-1	1	0.001	0.2604	2	4	1	1	1	395
"InstructionMarkovVideoN"	158	0	1	1	0.1536	0.1194	1	3	0	0	1	395
"InstructionMarkovVideoN"	159	0	-1	-1	0.0685	0.1657	2	3	0	1	1	395
"InstructionMarkovVideoN"	160	0	-1	1	0.1025	0.2773	1	1	1	1	1	395
"InstructionMarkovVideoN"	161	0	1	1	0.0576	0.2324	2	3	0	1	1	395
"InstructionMarkovVideoN"	162	1	-1	1	0.0239	0.0539	2	4	0	1	1	395
"InstructionMarkovVideoN"	163	1	-1	1	0.1859	0.2622	2	4	0	1	1	395
"InstructionMarkovVideoN"	164	0	-1	1	0.2844	0.6262	1	1	1	1	1	395
"InstructionMarkovVideoN"	165	0	1	1	0.1389	0.137	2	4	1	1	1	395
"InstructionMarkovVideoN"	166	0	1	1	0.358	0.2513	1	2	1	1	1	395
"InstructionMarkovVideoN"	167	1	1	1	0.036	0.1824	1	1	0	1	1	395
"InstructionMarkovVideoN"	168	0	-1	1	0.1177	0.3844	2	2	1	0	1	395
"InstructionMarkovVideoN"	169	1	1	-1	0.2911	0.2509	2	4	0	1	1	395
"InstructionMarkovVideoN"	170	0	-1	1	0.0364	0.213	1	3	1	0	1	395
"InstructionMarkovVideoN"	171	0	1	-1	0.051	0.2606	2	1	0	0	1	395
"InstructionMarkovVideoN"	172	0	-1	-1	0.0908	0.2957	1	2	1	1	1	395
"InstructionMarkovVideoN"	173	0	1	1	0.1119	0.2696	2	3	1	1	1	395
"InstructionMarkovVideoN"	174	1	1	1	0.0404	0.249	2	1	0	0	1	395
"InstructionMarkovVideoN"	175	1	-1	-1	0.0174	0.2446	2	2	1	0	1	395
"InstructionMarkovVideoN"	176	1	1	-1	0.001	0.1838	2	4	1	1	1	395
"InstructionMarkovVideoN"	177	1	1	1	0.027	0.2708	2	3	0	1	1	395
"InstructionMarkovVideoN"	178	0	-1	1	0.2475	0.4964	1	2	1	1	1	395
"InstructionMarkovVideoN"	179	1	1	1	0.2398	0.2159	1	2	0	1	1	395
"InstructionMarkovVideoN"	180	0	-1	1	0.0021	0.2453	2	3	0	1	1	395
"InstructionMarkovVideoN"	181	1	-1	1	0.018	0.2751	2	3	0	1	1	395
"InstructionMarkovVideoN"	182	1	-1	1	0.2355	0.1766	2	4	1	1	1	395
"InstructionMarkovVideoN"	183	0	1	1	0.3678	0.1443	1	1	1	1	1	395
"InstructionMarkovVideoN"	184	0	1	1	0.0631	0.1439	2	2	1	0	1	395
"InstructionMarkovVideoN"	185	0	1	-1	0.3178	0.419	1	1	0	1	1	395
"InstructionMarkovVideoN"	186	0	-1	1	0.2607	0.1939	2	4	0	1	1	395
"InstructionMarkovVideoN"	187	0	-1	1	0.2344	0.0831	1	3	1	0	1	395
"InstructionMarkovVideoN"	188	0	1	-1	0.0861	0.1635	2	4	1	1	1	395
"InstructionMarkovVideoN"	189	1	1	1	0.2068	0.1692	2	4	0	1	1	395
"InstructionMarkovVideoN"	190	1	-1	1	0.2012	0.1805	2	2	1	0	1	395
"InstructionMarkovVideoN"	191	0	1	-1	0.0756	0.2837	1	1	1	1	1	395
"InstructionMarkovVideoN"	192	0	1	1	0.0521	0.2495	2	3	0	1	1	395
"InstructionMarkovVideoN"	193	1	-1	1	0.019	0.1274	2	4	1	1	1	395
"InstructionMarkovVideoN"	194	1	1	1	0.1093	0.2049	2	4	1	1	1	395
"InstructionMarkovVideoN"	195	1	1	1	0.279	0.2271	2	1	1	0	1	395
"InstructionMarkovVideoN"	196	0	1	-1	0.0907	0.0272	1	1	1	1	1	395
"InstructionMarkovVideoN"	197	0	1	1	0.0744	0.1732	2	2	0	0	1	395
"InstructionMarkovVideoN"	198	1	-1	-1	0.0482	0.1521	2	4	1	1	1	395
"InstructionMarkovVideoN"	199	0	1	1	0.0529	0.1183	1	2	0	1	1	395
"InstructionMarkovVideoN"	200	1	-1	1	0.3401	0.5109	1	1	1	1	1	395
"InstructionMarkovVideoN"	11	1	-1	1	0.8195	1.5856	2	1	0	0	1	416
"InstructionMarkovVideoN"	12	0	-1	-1	0.519	1.3843	1	2	1	1	1	416
"InstructionMarkovVideoN"	13	1	1	1	1.8348	1.154	1	4	0	0	1	416
"InstructionMarkovVideoN"	14	1	-1	-1	0.9177	1.0852	1	3	0	0	1	416
"InstructionMarkovVideoN"	15	1	-1	-1	0.6845	1.2528	1	2	1	1	1	416
"InstructionMarkovVideoN"	17	1	1	1	0.9525	0.7716	1	2	1	1	1	416
"InstructionMarkovVideoN"	18	1	1	1	0.6689	0.6693	1	2	0	1	1	416
"InstructionMarkovVideoN"	19	1	-1	1	0.4687	1.1866	1	3	1	0	1	416
"InstructionMarkovVideoN"	21	1	1	1	0.67	1.568	2	2	1	0	1	416
"InstructionMarkovVideoN"	22	0	1	-1	0.8517	1.088	1	2	1	1	1	416
"InstructionMarkovVideoN"	25	1	-1	1	0.5019	0.7452	2	4	1	1	1	416
"InstructionMarkovVideoN"	26	1	1	1	0.741	1.3525	2	2	1	0	1	416
"InstructionMarkovVideoN"	27	1	1	-1	0.5529	0.9184	2	4	1	1	1	416
"InstructionMarkovVideoN"	28	1	1	1	0.3684	0.7369	2	4	1	1	1	416
"InstructionMarkovVideoN"	29	1	1	1	0.3355	0.686	2	4	1	1	1	416
"InstructionMarkovVideoN"	30	1	1	1	0.4356	0.5684	2	4	0	1	1	416
"InstructionMarkovVideoN"	31	1	-1	1	0.4179	0.9526	2	2	0	0	1	416
"InstructionMarkovVideoN"	34	0	1	-1	1.2344	1.6851	1	2	1	1	1	416
"InstructionMarkovVideoN"	35	1	1	1	0.3696	0.9021	1	2	0	1	1	416
"InstructionMarkovVideoN"	36	1	-1	1	0.5506	1.3859	1	4	0	0	1	416
"InstructionMarkovVideoN"	37	1	-1	-1	0.3684	0.6527	1	2	1	1	1	416
"InstructionMarkovVideoN"	38	1	1	1	0.3687	0.7183	1	3	1	0	1	416
"InstructionMarkovVideoN"	39	1	1	-1	0.4184	0.7538	1	2	1	1	1	416
"InstructionMarkovVideoN"	40	1	1	1	0.3022	0.9528	1	2	1	1	1	416
"InstructionMarkovVideoN"	41	1	1	1	0.3853	0.6382	1	2	1	1	1	416
"InstructionMarkovVideoN"	42	1	1	1	0.3363	1.218	1	2	1	1	1	416
"InstructionMarkovVideoN"	43	1	1	1	0.3685	0.7695	1	2	1	1	1	416
"InstructionMarkovVideoN"	44	1	1	1	1.1699	1.2348	1	2	1	1	1	416
"InstructionMarkovVideoN"	45	1	1	1	0.4851	0.7844	1	2	1	1	1	416
"InstructionMarkovVideoN"	46	1	1	1	0.5181	0.4194	1	2	1	1	1	416
"InstructionMarkovVideoN"	47	1	1	1	0.4025	0.5185	1	2	1	1	1	416
"InstructionMarkovVideoN"	48	1	1	1	0.4698	0.7519	1	2	0	1	1	416
"InstructionMarkovVideoN"	49	1	-1	1	0.3853	0.6186	1	2	1	1	1	416
"InstructionMarkovVideoN"	50	1	1	1	0.4188	0.9369	1	2	1	1	1	416
"InstructionMarkovVideoN"	51	1	1	1	0.5685	1.3024	1	2	1	1	1	416
"InstructionMarkovVideoN"	52	1	1	1	0.3356	0.8021	1	2	1	1	1	416
"InstructionMarkovVideoN"	53	1	1	1	0.4041	0.7545	1	2	0	1	1	416
"InstructionMarkovVideoN"	54	1	-1	1	0.3521	0.8191	1	2	1	1	1	416
"InstructionMarkovVideoN"	55	1	1	1	0.3206	0.5522	1	2	1	1	1	416
"InstructionMarkovVideoN"	56	1	1	1	0.3194	1.5527	1	3	0	0	1	416
"InstructionMarkovVideoN"	57	1	-1	-1	0.6856	0.6863	1	2	0	1	1	416
"InstructionMarkovVideoN"	58	1	-1	1	0.6206	0.7364	1	2	1	1	1	416
"InstructionMarkovVideoN"	60	1	-1	1	0.3192	1.0196	2	2	1	0	1	416
"InstructionMarkovVideoN"	61	1	1	-1	0.6187	1.7353	2	1	0	0	1	416
"InstructionMarkovVideoN"	62	1	-1	-1	0.4839	1.1355	2	3	1	1	1	416
"InstructionMarkovVideoN"	63	1	1	1	0.5682	0.4859	2	3	1	1	1	416
"InstructionMarkovVideoN"	64	1	1	1	0.3851	0.3859	2	3	1	1	1	416
"InstructionMarkovVideoN"	65	1	1	1	0.3359	0.4694	2	3	0	1	1	416
"InstructionMarkovVideoN"	66	1	-1	1	0.2879	0.436	2	3	0	1	1	416
"InstructionMarkovVideoN"	67	1	-1	1	0.3017	0.7375	2	2	0	0	1	416
"InstructionMarkovVideoN"	68	1	-1	-1	0.2679	0.4471	2	4	0	1	1	416
"InstructionMarkovVideoN"	69	1	-1	1	0.8385	0.5298	2	4	1	1	1	416
"InstructionMarkovVideoN"	70	1	1	1	0.3177	0.4491	2	4	0	1	1	416
"InstructionMarkovVideoN"	71	0	-1	1	0.3361	0.5666	1	2	0	1	1	416
"InstructionMarkovVideoN"	72	1	-1	1	0.2868	0.1123	1	3	1	0	1	416
"InstructionMarkovVideoN"	73	1	1	-1	0.5846	0.5996	1	3	1	0	1	416
"InstructionMarkovVideoN"	74	1	1	-1	1.3673	1.3781	1	1	1	1	1	416
"InstructionMarkovVideoN"	75	1	1	1	0.4085	0.3635	1	1	1	1	1	416
"InstructionMarkovVideoN"	76	1	1	1	0.3519	0.4798	1	3	1	0	1	416
"InstructionMarkovVideoN"	77	1	1	-1	0.3508	0.3958	1	1	1	1	1	416
"InstructionMarkovVideoN"	78	1	1	1	1.7515	0.8635	1	1	1	1	1	416
"InstructionMarkovVideoN"	79	1	1	1	0.5433	0.4855	1	1	0	1	1	416
"InstructionMarkovVideoN"	80	1	-1	1	0.5851	0.1532	1	1	0	1	1	416
"InstructionMarkovVideoN"	81	1	-1	1	0.3884	0.3619	1	2	1	1	1	416
"InstructionMarkovVideoN"	82	1	1	1	0.6676	0.5119	1	2	0	1	1	416
"InstructionMarkovVideoN"	83	1	-1	1	0.2724	0.3857	1	2	1	1	1	416
"InstructionMarkovVideoN"	84	1	1	1	0.3691	0.5622	1	2	1	1	1	416
"InstructionMarkovVideoN"	85	1	1	1	0.3772	0.4799	1	2	1	1	1	416
"InstructionMarkovVideoN"	86	1	1	1	0.3016	0.478	1	2	0	1	1	416
"InstructionMarkovVideoN"	87	1	-1	1	0.3104	1.5108	1	3	1	0	1	416
"InstructionMarkovVideoN"	88	1	1	-1	0.2845	0.5694	1	2	0	1	1	416
"InstructionMarkovVideoN"	89	0	-1	1	0.3049	0.7783	2	3	1	1	1	416
"InstructionMarkovVideoN"	90	1	1	1	1.0919	0.3786	2	3	0	1	1	416
"InstructionMarkovVideoN"	91	1	-1	1	0.3279	0.3131	2	3	1	1	1	416
"InstructionMarkovVideoN"	92	1	1	1	0.3425	0.3116	2	3	0	1	1	416
"InstructionMarkovVideoN"	93	1	-1	1	0.3099	0.2613	2	1	1	0	1	416
"InstructionMarkovVideoN"	94	1	1	-1	0.359	0.4957	2	2	1	0	1	416
"InstructionMarkovVideoN"	95	1	1	-1	0.3674	0.7158	2	4	0	1	1	416
"InstructionMarkovVideoN"	96	1	-1	1	0.2692	1.2322	2	3	1	1	1	416
"InstructionMarkovVideoN"	97	1	1	1	1.0348	0.648	2	3	0	1	1	416
"InstructionMarkovVideoN"	98	1	-1	1	0.2673	0.6785	2	4	0	1	1	416
"InstructionMarkovVideoN"	99	1	-1	1	0.5018	0.786	2	4	0	1	1	416
"InstructionMarkovVideoN"	100	1	-1	1	0.2851	0.9787	2	2	0	0	1	416
"InstructionMarkovVideoN"	101	1	-1	-1	0.3008	0.6114	2	1	0	0	1	416
"InstructionMarkovVideoN"	102	1	-1	-1	0.3387	1.3791	2	3	0	1	1	416
"InstructionMarkovVideoN"	103	0	-1	1	0.3018	0.6611	1	2	1	1	1	416
"InstructionMarkovVideoN"	104	1	1	1	0.3189	0.3678	1	2	0	1	1	416
"InstructionMarkovVideoN"	105	1	-1	1	0.3417	0.4986	1	2	1	1	1	416
"InstructionMarkovVideoN"	106	1	1	1	0.3115	0.3457	1	2	1	1	1	416
"InstructionMarkovVideoN"	107	1	1	1	0.3502	1.169	1	4	1	0	1	416
"InstructionMarkovVideoN"	108	1	1	-1	0.2843	0.3458	1	2	0	1	1	416
"InstructionMarkovVideoN"	109	1	-1	1	0.2679	0.3156	1	2	0	1	1	416
"InstructionMarkovVideoN"	110	1	-1	1	0.2711	0.4125	1	2	1	1	1	416
"InstructionMarkovVideoN"	111	1	1	1	0.3178	0.5796	1	3	0	0	1	416
"InstructionMarkovVideoN"	112	1	-1	-1	0.2934	0.5782	1	2	0	1	1	416
"InstructionMarkovVideoN"	113	1	-1	1	0.3012	0.3296	1	2	0	1	1	416
"InstructionMarkovVideoN"	114	0	-1	1	0.3182	0.5359	2	3	0	1	1	416
"InstructionMarkovVideoN"	115	0	-1	1	0.6524	0.6174	1	4	1	0	1	416
"InstructionMarkovVideoN"	116	1	1	-1	0.3507	0.4128	1	2	1	1	1	416
"InstructionMarkovVideoN"	117	1	1	1	0.409	0.6807	1	2	1	1	1	416
"InstructionMarkovVideoN"	118	1	1	1	0.2774	0.8466	1	4	0	0	1	416
"InstructionMarkovVideoN"	119	1	-1	-1	0.309	0.3954	1	4	1	0	1	416
"InstructionMarkovVideoN"	120	1	1	-1	0.3346	0.3839	1	4	1	0	1	416
"InstructionMarkovVideoN"	121	1	1	-1	0.3187	0.5523	1	2	1	1	1	416
"InstructionMarkovVideoN"	122	1	1	1	0.3188	0.6015	1	4	1	0	1	416
"InstructionMarkovVideoN"	123	1	1	-1	0.3703	0.6031	1	2	1	1	1	416
"InstructionMarkovVideoN"	124	1	1	1	0.3024	0.4845	1	2	1	1	1	416
"InstructionMarkovVideoN"	125	1	1	1	0.277	0.2538	1	2	1	1	1	416
"InstructionMarkovVideoN"	126	1	1	1	0.2847	0.3297	1	2	1	1	1	416
"InstructionMarkovVideoN"	127	1	1	1	0.2592	0.2449	1	4	0	0	1	416
"InstructionMarkovVideoN"	128	1	-1	-1	0.2695	0.0781	1	2	1	1	1	416
"InstructionMarkovVideoN"	129	1	1	1	0.3707	0.4864	1	2	1	1	1	416
"InstructionMarkovVideoN"	130	1	1	1	0.2684	0.5371	1	4	0	0	1	416
"InstructionMarkovVideoN"	131	1	-1	-1	0.3849	0.4025	1	2	1	1	1	416
"InstructionMarkovVideoN"	132	1	1	1	0.2514	0.586	1	2	1	1	1	416
"InstructionMarkovVideoN"	133	1	1	1	0.271	0.4212	1	3	0	0	1	416
"InstructionMarkovVideoN"	134	1	-1	-1	0.3018	0.5355	1	2	1	1	1	416
"InstructionMarkovVideoN"	135	1	1	1	0.3186	0.4365	1	2	1	1	1	416
