"ExpName"	"Trial"	"Stay"	"PrReward"	"PrTransition"	"RT1"	"RT2"	"Choice1"	"Choice2"	"reward"	"transition"	"Time"	"subjID"
"MarkovTaskGamblingJ2"	98	1	1	1	0.20261	0.237485	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	99	0	0	1	0.26945	0.364545	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	100	0	0	0	0.18518	0.34576	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	101	0	0	1	0.28454	0.38917	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	102	1	1	1	0.284285	0.267325	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	103	1	1	1	0.251175	0.285055	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	104	1	1	1	0.23346	0.26743	"e"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	105	1	1	1	0.284335	0.291375	"e"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	106	1	1	1	1.55416	0.2214	"e"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	107	1	1	1	0.320945	0.23869	"e"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	108	0	0	1	0.220665	0.26745	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	109	1	0	1	0.268635	0.291575	"i"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	110	1	0	1	0.18526	0.324755	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	111	1	1	0	0.12298	0.409435	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	112	0	0	1	0.31709	0.335125	"e"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	113	1	1	0	0.28711	0.23898	"e"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	114	1	1	0	0.207815	0.29725	"e"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	115	0	0	0	0.19277	0.344655	"i"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	116	0	0	0	0.31302	0.476145	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	117	1	1	1	0.142035	0.26137	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	118	0	0	1	0.499725	0.216515	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	119	0	0	1	0.25017	0.313795	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	120	1	1	1	0.324355	0.3754	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	121	0	1	1	0.33728	0.245155	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	122	1	1	0	0.43549	0.29286	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	123	1	1	0	0.25299	0.20532	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	124	1	1	1	0.203455	0.270825	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	125	1	1	1	0.867935	0.298805	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	126	1	1	1	0.27111	0.17556	"i"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	127	0	0	0	0.269165	0.282625	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	128	0	0	0	0.29932	0.292975	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	129	0	0	1	0.251985	0.430355	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	130	1	1	1	0.258335	0.345495	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	131	1	1	1	0.270105	0.31259	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	132	1	1	1	0.23832	0.31681	"e"	"e"	1	0	2	238
"MarkovTaskGamblingJ2"	133	1	1	0	0.245305	0.28197	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	134	0	0	0	0.15478	0.299435	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	135	1	0	1	0.286675	0.11249	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	136	0	0	1	0.120405	0.317095	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	137	1	1	1	0.3027	0.22869	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	138	0	0	1	0.135345	0.15525	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	139	1	1	1	0.225985	0.21746	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	140	1	1	1	0.23503	0.081435	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	141	1	1	1	0.18545	0.19981	"i"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	142	1	0	0	0.288055	0.12843	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	143	1	1	0	0.27299	0.02898	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	144	1	1	0	0.28836	0.206385	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	145	0	0	1	0.240455	0.238785	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	146	1	1	1	0.068095	0.16762	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	147	0	0	0	0.21136	0.043545	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	148	1	0	1	0.221275	0.250155	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	149	1	0	1	0.135215	0.212135	"i"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	150	1	1	1	0.301935	0.232545	"i"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	151	0	0	1	0.1439	0.357535	"e"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	152	1	0	0	0.20102	0.1792	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	153	1	1	1	0.173095	0.20808	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	154	0	0	0	0.12968	0.23881	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	155	0	1	0	0.317955	0.38418	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	156	0	0	1	0.13996	0.20251	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	157	1	1	1	0.30006	0.158875	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	158	0	0	1	0.06868	0.286005	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	159	0	1	1	0.28411	0.28503	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	160	0	1	1	0.08425	0.284795	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	161	0	0	0	0.05121	0.43615	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	162	0	0	1	0.252965	0.38297	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	163	0	0	0	0.25216	0.252045	"i"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	164	0	0	0	0.33343	0.30155	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	165	0	0	0	0.11835	0.25003	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	166	1	1	0	0.25189	0.202095	"i"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	167	0	0	0	0.185275	0.28376	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	168	1	1	1	0.285455	0.18415	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	169	0	0	1	0.03544	0.284235	"i"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	170	1	1	1	0.16877	0.134935	"i"	"i"	1	0	2	238
"MarkovTaskGamblingJ2"	171	1	1	0	0.26886	0.3007	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	172	1	0	1	0.28567	0.235655	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	173	0	0	1	0.23481	0.302445	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	174	0	0	1	0.15157	0.285635	"i"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	175	1	0	0	0.30183	0.284585	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	176	0	0	1	0.303415	0.33458	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	177	1	1	1	0.26833	0.282015	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	179	0	0	1	0.40157	0.24563	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	181	0	0	1	1.434865	0.5684	"e"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	185	0	0	1	1.216745	0.118485	"e"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	186	1	0	1	0.400795	0.324855	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	187	1	1	1	1.04186	0.114215	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	189	1	1	1	0.93522	1.29553	"e"	"i"	1	1	2	238
"MarkovTaskGamblingJ2"	190	1	1	1	0.561945	0.05839	"e"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	191	1	0	1	0.43545	0.519465	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	193	0	0	1	0.401735	0.217925	"e"	"i"	0	0	2	238
"MarkovTaskGamblingJ2"	194	0	0	0	0.268595	0.63355	"i"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	195	0	0	1	0.26752	0.301365	"e"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	196	0	1	1	0.33548	0.24976	"i"	"i"	0	1	2	238
"MarkovTaskGamblingJ2"	197	0	0	1	0.23589	0.276405	"e"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	198	1	0	1	0.267915	0.333075	"e"	"e"	0	0	2	238
"MarkovTaskGamblingJ2"	199	0	0	0	0.051725	0.86135	"i"	"e"	1	1	2	238
"MarkovTaskGamblingJ2"	200	1	1	1	0.316295	0.26801	"i"	"e"	0	1	2	238
"MarkovTaskGamblingJ2"	11	1	1	1	0.24409	0.08721	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	12	0	1	1	0.218905	0.23953	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	13	0	0	1	0.23551	0.254555	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	14	0	0	1	0.189295	0.313195	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	15	1	1	0	0.204	0.379495	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	16	1	1	1	0.243445	0.46749	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	17	1	0	1	0.1018	0.29199	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	18	0	1	0	0.21865	0.31984	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	19	0	0	1	0.20678	0.34786	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	20	1	1	1	0.26953	0.28441	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	21	1	1	0	0.22167	0.325785	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	22	0	1	0	0.203905	0.2249	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	23	0	1	1	0.136025	0.25008	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	24	1	1	0	0.146015	0.22896	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	25	0	1	1	0.252985	0.3214	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	26	1	0	1	0.17111	0.2463	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	27	0	0	1	0.17459	0.326145	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	28	0	1	1	0.20425	0.258505	"e"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	29	0	0	0	0.250645	0.224025	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	30	0	1	1	0.23617	0.24523	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	31	0	1	1	0.2514	0.168575	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	32	1	0	1	0.24181	0.19225	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	33	0	0	1	0.170405	0.19945	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	34	0	0	1	0.392525	0.22831	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	35	0	1	0	0.201165	0.22752	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	36	0	1	1	0.18857	0.21087	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	37	0	1	1	0.23617	0.217435	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	38	0	0	1	0.2339	0.283315	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	39	0	0	1	0.252135	0.28756	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	40	0	1	1	0.295805	0.24627	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	41	0	0	0	0.185045	0.184205	"e"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	42	0	0	0	0.236915	0.116815	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	43	0	0	0	0.365655	0.470985	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	44	1	0	1	0.11607	0.105645	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	45	0	1	1	0.034515	0.242275	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	46	0	0	0	0.15015	0.23462	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	47	0	1	1	0.296825	0.31855	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	48	0	0	1	0.233425	0.3286	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	49	0	0	1	0.2609	0.24167	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	50	0	1	1	0.41499	0.35154	"e"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	51	0	0	0	0.250895	0.235675	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	52	1	1	1	0.40171	0.368615	"i"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	53	1	0	1	0.300995	0.21875	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	54	0	1	0	0.27866	0.394105	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	55	0	1	1	0.230235	0.27565	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	56	1	1	0	0.24758	0.28763	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	57	0	0	1	0.229425	0.23736	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	58	0	1	1	0.24601	0.210065	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	59	1	1	1	0.34126	0.4133	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	60	0	0	1	0.230145	0.243985	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	61	1	0	1	0.27986	0.16599	"e"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	62	1	1	0	0.276915	0.250615	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	63	1	1	1	0.25164	0.37114	"e"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	64	1	1	0	0.33025	0.26967	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	65	0	0	1	0.267995	0.219605	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	66	0	1	1	0.171465	0.30143	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	67	0	1	1	0.302535	0.23517	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	68	1	1	1	0.279925	0.26789	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	69	1	1	0	0.288745	0.254065	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	70	1	1	1	0.309245	0.28041	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	71	0	0	0	0.250575	0.399935	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	72	1	1	1	0.24588	0.272865	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	73	1	1	0	0.296315	0.102735	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	74	1	1	1	0.300935	0.117955	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	75	1	1	1	0.277195	0.278035	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	76	1	1	0	0.31757	0.254385	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	77	0	0	1	0.269245	0.335025	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	78	1	0	1	0.249955	0.24446	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	79	1	1	1	0.266535	0.284755	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	80	1	1	0	0.24055	0.28312	"i"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	81	1	1	0	0.258245	0.267225	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	82	1	1	0	0.31336	0.25133	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	83	1	1	0	0.321635	0.223875	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	84	1	1	0	0.375295	0.371955	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	85	1	1	1	0.35061	0.29678	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	86	0	0	1	0.387075	0.166415	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	87	0	0	1	0.35378	0.13304	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	88	1	1	0	0.249865	0.288245	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	89	1	1	0	0.35341	0.46669	"i"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	90	0	0	1	0.21627	0.41674	"e"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	91	0	0	1	0.388245	0.45271	"i"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	92	1	1	0	0.48583	0.269105	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	93	1	1	1	0.28316	0.48613	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	94	1	1	0	0.113145	0.47706	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	95	1	1	1	0.358395	0.34995	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	96	0	0	0	0.286285	0.226845	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	97	0	0	1	0.25313	0.38587	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	98	1	1	1	0.284035	0.38577	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	99	1	1	1	0.313075	0.25056	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	100	1	1	0	0.343365	0.266495	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	101	1	1	1	0.235555	0.224795	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	102	0	0	1	0.271295	0.23471	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	103	1	1	0	0.23982	0.15161	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	104	1	1	1	0.297505	0.152545	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	105	1	1	1	0.26475	0.483515	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	106	1	1	0	0.284375	0.102155	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	107	1	1	0	0.025365	0.168245	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	108	1	1	1	0.37618	0.433465	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	109	1	1	1	0.43375	0.38676	"e"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	110	0	0	0	0.2452	0.093505	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	111	0	0	0	0.300025	0.48509	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	112	1	1	1	0.12811	0.059905	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	113	1	1	1	0.23444	0.44929	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	114	1	1	1	0.400845	0.26643	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	115	0	0	1	0.00073	0.21414	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	116	1	1	1	0.064395	0.016235	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	117	1	1	0	0.36145	0.37987	"i"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	118	0	0	1	0.330935	0.427585	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	119	1	0	1	0.393825	0.45133	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	120	0	0	1	0.272035	0.0338	"i"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	121	1	1	0	0.266325	0.01817	"i"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	122	1	0	0	0.361475	0.05327	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	123	1	1	0	0.30443	0.30873	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	124	0	0	1	0.26268	0.318895	"e"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	125	1	0	0	0.00175	0.33618	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	126	1	0	1	0.00421	0.0363	"e"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	127	1	0	1	0.39797	0.434845	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	128	1	1	1	0.35773	0.15233	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	129	1	1	0	0.051565	0.375585	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	130	1	1	0	0.296785	0.001595	"e"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	131	0	0	0	0.21992	0.45411	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	132	1	1	1	0.433455	0.034545	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	133	1	1	1	0.25184	0.535705	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	134	1	0	1	0.20794	0.495355	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	135	0	0	1	0.164135	0.0503	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	136	1	1	0	0.21677	0.23226	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	137	1	0	1	0.202265	0.02964	"e"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	138	0	1	1	0.235705	0.18347	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	139	1	1	0	0.1833	0.403145	"i"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	140	1	1	0	0.15151	0.049905	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	141	0	0	0	0.350015	0.002385	"e"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	142	1	1	1	0.266565	0.274645	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	143	1	1	0	0.368715	0.507515	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	144	1	1	1	0.18481	0.269375	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	145	1	1	0	0.23525	0.39774	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	146	0	0	1	0.41855	0.24948	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	147	0	0	0	0.2327	0.21777	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	148	1	1	1	0.326085	0.16885	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	149	0	0	1	0.2284	0.42539	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	150	1	0	1	0.18412	0.205365	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	151	1	0	0	0.019385	0.25197	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	152	0	0	1	0.170335	0.273845	"e"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	153	1	1	1	0.09077	0.12598	"e"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	154	0	0	0	0.146385	0.20036	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	155	0	0	1	0.200235	0.417695	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	156	1	1	1	0.092685	0.019425	"e"	"e"	1	0	2	253
"MarkovTaskGamblingJ2"	157	1	1	0	0.16122	0.389315	"e"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	158	0	0	0	0.21766	0.002585	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	159	1	1	1	0.176665	0.512065	"i"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	160	1	1	1	0.23706	0.4015	"i"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	161	1	1	0	0.083515	0.03514	"i"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	162	0	0	0	0.115895	0.00219	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	163	1	1	1	0.02895	0.06809	"e"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	164	1	0	1	0.35151	0.14917	"e"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	165	0	0	1	0.00171	0.07391	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	166	1	0	1	0.235585	0.130225	"i"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	167	1	0	1	0.121215	0.230725	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	168	0	0	1	0.05341	0.145455	"e"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	169	1	0	0	0.11011	0.074835	"e"	"e"	1	1	2	253
"MarkovTaskGamblingJ2"	170	1	1	1	0.225415	0.154535	"e"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	171	0	0	0	0.01036	0.33667	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	172	1	1	1	0.051705	0.20106	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	173	1	1	1	0.01806	0.41839	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	174	1	0	1	0.28541	0.12813	"i"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	175	1	1	0	0.218055	0.118615	"i"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	176	1	1	1	0.13293	0.102285	"i"	"i"	0	1	2	253
"MarkovTaskGamblingJ2"	177	0	0	1	0.26944	0.1093	"e"	"e"	0	0	2	253
"MarkovTaskGamblingJ2"	178	0	0	0	0.20747	0.2515	"i"	"e"	0	1	2	253
"MarkovTaskGamblingJ2"	179	0	0	1	0.234965	0.31156	"e"	"i"	0	0	2	253
"MarkovTaskGamblingJ2"	180	1	0	0	0.18567	0.31314	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	181	1	1	1	0.04614	0.21823	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	182	1	1	1	0.21006	0.15161	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	183	1	1	1	0.235825	0.118025	"e"	"i"	1	1	2	253
"MarkovTaskGamblingJ2"	184	1	1	1	0.199725	0.08674	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	185	1	1	0	0.231695	0.436805	"e"	"i"	1	0	2	253
"MarkovTaskGamblingJ2"	186	1	1	0	0.03551	0.308785	"e"	"e"	1	0	2	253
