InstrVideoKR.keys,InstrVideoKR.rt,CravingKR.keys,CravingKR.corr,CravingKR.rt,ResistKR.keys,ResistKR.corr,ResistKR.rt,StressKR.keys,StressKR.corr,StressKR.rt,VideoGLoop.thisRepN,VideoGLoop.thisTrialN,VideoGLoop.thisN,VideoGLoop.thisIndex,VideoGLoop.ran,Video,email,date,expName,psychopyVersion,OS,frameRate,VraieTacheKR.keys,VraieTacheKR.rt,Choice1.keys,Choice1.rt,Transition,Choice2.keys,Choice2.rt,Reward,Task2.thisRepN,Task2.thisTrialN,Task2.thisN,Task2.thisIndex,Task2.ran,Ntrial,Walk21,PChoice21,Walk22,PChoice22,Walk23,PChoice23,Walk24,PChoice24,FinTache1KR.keys,FinTache1KR.rt,FinTache2KR.keys,FinTache2KR.rt
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.370485,0,e,0.229705,1,0,187,187,74,1,75,0.02,0.73,0.06,0.57,0.04,0.48,0.01,0.5,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.318025,0,e,0.45298,0,0,188,188,9,1,10,0.01,0.68,0.05,0.64,0,0.6,0.04,0.7,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.32093,1,e,0.35034,0,0,189,189,161,1,162,0.03,0.65,-0.01,0.69,0.04,0.55,0.03,0.35,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.23547,1,i,0.08506,0,0,190,190,146,1,147,-0.05,0.56,-0.03,0.72,-0.02,0.58,0,0.3,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.21756,0,i,0.16512,1,0,191,191,140,1,141,0,0.7,-0.02,0.7,0.02,0.52,-0.01,0.26,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.001365,1,e,1.213965,1,0,192,192,105,1,106,0,0.65,0.02,0.73,-0.03,0.39,0.03,0.43,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.130285,1,i,0.43461,1,0,193,193,3,1,4,-0.01,0.59,0.03,0.54,0,0.53,0.04,0.57,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.38427,1,i,0.30031,1,0,194,194,150,1,151,0.05,0.61,0.01,0.7,-0.01,0.5,-0.01,0.25,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.2879,1,i,0.017435,0,0,195,195,125,1,126,0,0.66,-0.01,0.72,0.01,0.39,-0.02,0.35,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.267515,1,e,0.382275,0,0,196,196,102,1,103,-0.02,0.66,0.05,0.66,0,0.37,0.02,0.48,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.285335,0,i,0.13652,1,0,197,197,19,1,20,-0.01,0.7,-0.02,0.56,-0.01,0.55,0,0.73,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,e,0.31771,1,i,0.266705,1,0,198,198,10,1,11,-0.02,0.66,0.01,0.65,0.01,0.61,-0.03,0.67,,,,
,,,,,,,,,,,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,i,0.185385,1,e,0.084855,1,0,199,199,72,1,73,0,0.74,0.01,0.54,-0.03,0.48,0.04,0.51,,,,
,,5,0,1.5701,7,0,0.48506,7,0,0.38376,,,,,,,test,2021-02-16_15h04.12.442,MarkovTaskGamblingJ2,2020.2.6,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,space,27.497875,space,4.049185
